asin,source_selected_image_url,html_image_url,valid_listing_rows,distinct_image_count,result
B0F1CYVFBD,https://m.media-amazon.com/images/I/81RUH7QL3ZL.jpg,https://m.media-amazon.com/images/I/81RUH7QL3ZL.jpg,1,1,PASS
B0F1CZ7G5X,https://m.media-amazon.com/images/I/81zYN2gHWAL.jpg,https://m.media-amazon.com/images/I/81zYN2gHWAL.jpg,1,1,PASS
B0F1CZF38F,https://m.media-amazon.com/images/I/71ggm+oH2AL.jpg,https://m.media-amazon.com/images/I/71ggm+oH2AL.jpg,1,1,PASS
B0F1CZPMF3,https://m.media-amazon.com/images/I/81xMAVrr3NL.jpg,https://m.media-amazon.com/images/I/81xMAVrr3NL.jpg,1,1,PASS
B0F1CZT27Y,https://m.media-amazon.com/images/I/810tmgGQVuL.jpg,https://m.media-amazon.com/images/I/810tmgGQVuL.jpg,1,1,PASS
B0F1D1JXS5,https://m.media-amazon.com/images/I/8177GGKAGKL.jpg,https://m.media-amazon.com/images/I/8177GGKAGKL.jpg,1,1,PASS
B0F1D1JZTY,https://m.media-amazon.com/images/I/81ZS+x3MR+L.jpg,https://m.media-amazon.com/images/I/81ZS+x3MR+L.jpg,1,1,PASS
B0F1D1TPMX,https://m.media-amazon.com/images/I/81F51cebIuL.jpg,https://m.media-amazon.com/images/I/81F51cebIuL.jpg,1,1,PASS
B0F1D1YCKQ,https://m.media-amazon.com/images/I/718wIbQX4FL.jpg,https://m.media-amazon.com/images/I/718wIbQX4FL.jpg,1,1,PASS
B0F1D23NFW,https://m.media-amazon.com/images/I/81XRlvolawL.jpg,https://m.media-amazon.com/images/I/81XRlvolawL.jpg,1,1,PASS
B0F1D271VB,https://m.media-amazon.com/images/I/81cbb0xrvLL.jpg,https://m.media-amazon.com/images/I/81cbb0xrvLL.jpg,1,1,PASS
B0F1D2YMJS,https://m.media-amazon.com/images/I/516QbU0otHL.jpg,https://m.media-amazon.com/images/I/516QbU0otHL.jpg,1,1,PASS
B0F1D3FS5C,https://m.media-amazon.com/images/I/81F7-mf8G8L.jpg,https://m.media-amazon.com/images/I/81F7-mf8G8L.jpg,1,1,PASS
B0F1D3YQPG,https://m.media-amazon.com/images/I/516QbU0otHL.jpg,https://m.media-amazon.com/images/I/516QbU0otHL.jpg,1,1,PASS
B0F1D59PXR,https://m.media-amazon.com/images/I/516QbU0otHL.jpg,https://m.media-amazon.com/images/I/516QbU0otHL.jpg,1,1,PASS
B0F1MM438G,https://m.media-amazon.com/images/I/31wBZV1FKcL.jpg,https://m.media-amazon.com/images/I/31wBZV1FKcL.jpg,1,1,PASS
B0F1MMCQMQ,https://m.media-amazon.com/images/I/31Ls6ZhdtzL.jpg,https://m.media-amazon.com/images/I/31Ls6ZhdtzL.jpg,1,1,PASS
B0F1MN4PCR,https://m.media-amazon.com/images/I/31Ls6ZhdtzL.jpg,https://m.media-amazon.com/images/I/31Ls6ZhdtzL.jpg,1,1,PASS
B0F1MNQMG7,,,0,0,PASS
B0F1MPRGYR,,,0,0,PASS
B0F1MR6F3P,,,0,0,PASS
B0F2232CNC,https://m.media-amazon.com/images/I/41phmICSH7L.jpg,https://m.media-amazon.com/images/I/41phmICSH7L.jpg,1,1,PASS
B0F28XSZY4,https://m.media-amazon.com/images/I/71VZ+ED6reL.jpg,https://m.media-amazon.com/images/I/71VZ+ED6reL.jpg,2,2,PASS
B0F28YFTQ9,https://m.media-amazon.com/images/I/41e2iTJ-6wL.jpg,https://m.media-amazon.com/images/I/41e2iTJ-6wL.jpg,3,2,PASS
B0F28YKH9K,https://m.media-amazon.com/images/I/41CqmnBIiRL.jpg,https://m.media-amazon.com/images/I/41CqmnBIiRL.jpg,2,1,PASS
B0F28YNDZN,https://m.media-amazon.com/images/I/41HwssNO72L.jpg,https://m.media-amazon.com/images/I/41HwssNO72L.jpg,3,2,PASS
B0F28YR5JN,https://m.media-amazon.com/images/I/418OUkCqa0L.jpg,https://m.media-amazon.com/images/I/418OUkCqa0L.jpg,6,2,PASS
B0F28YSS5K,https://m.media-amazon.com/images/I/41QSf6RzgPL.jpg,https://m.media-amazon.com/images/I/41QSf6RzgPL.jpg,2,2,PASS
B0F28Z2V3C,https://m.media-amazon.com/images/I/71W8CYZHGFL.jpg,https://m.media-amazon.com/images/I/71W8CYZHGFL.jpg,3,1,PASS
B0F28Z2V3F,https://m.media-amazon.com/images/I/31J42cb3P7L.jpg,https://m.media-amazon.com/images/I/31J42cb3P7L.jpg,3,2,PASS
B0F28Z5X4T,https://m.media-amazon.com/images/I/41U+wLKT6SL.jpg,https://m.media-amazon.com/images/I/41U+wLKT6SL.jpg,2,1,PASS
B0F28ZSNQ7,https://m.media-amazon.com/images/I/41wQPRi+5wL.jpg,https://m.media-amazon.com/images/I/41wQPRi+5wL.jpg,3,2,PASS
B0F2915RW5,https://m.media-amazon.com/images/I/418R9XtHriL.jpg,https://m.media-amazon.com/images/I/418R9XtHriL.jpg,3,2,PASS
B0F2919CBQ,https://m.media-amazon.com/images/I/41gyC65C2OL.jpg,https://m.media-amazon.com/images/I/41gyC65C2OL.jpg,3,2,PASS
B0F2919THD,https://m.media-amazon.com/images/I/41FUMSBiVtL.jpg,https://m.media-amazon.com/images/I/41FUMSBiVtL.jpg,3,2,PASS
B0F291D2PW,https://m.media-amazon.com/images/I/61M075nf-fL.jpg,https://m.media-amazon.com/images/I/61M075nf-fL.jpg,3,2,PASS
B0F291K6SL,https://m.media-amazon.com/images/I/41R6dCxOy9L.jpg,https://m.media-amazon.com/images/I/41R6dCxOy9L.jpg,3,2,PASS
B0F291VKCF,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,3,2,PASS
B0F292MNGB,https://m.media-amazon.com/images/I/31+icTiRn2L.jpg,https://m.media-amazon.com/images/I/31+icTiRn2L.jpg,3,3,PASS
B0F2F83ZW2,https://m.media-amazon.com/images/I/61rbKbWLeWL.jpg,https://m.media-amazon.com/images/I/61rbKbWLeWL.jpg,1,1,PASS
B0F2F8SKBV,https://m.media-amazon.com/images/I/414C8ZCN+pL.jpg,https://m.media-amazon.com/images/I/414C8ZCN+pL.jpg,2,2,PASS
B0F2F96Q8R,https://m.media-amazon.com/images/I/617dv47XbdL.jpg,https://m.media-amazon.com/images/I/617dv47XbdL.jpg,1,1,PASS
B0F2FDYS4Q,https://m.media-amazon.com/images/I/616pQ24UbjL.jpg,https://m.media-amazon.com/images/I/616pQ24UbjL.jpg,1,1,PASS
B0F2FX8W87,https://m.media-amazon.com/images/I/51RpmKVIOtL.jpg,https://m.media-amazon.com/images/I/51RpmKVIOtL.jpg,1,1,PASS
B0F2FY43G3,https://m.media-amazon.com/images/I/61Yyur+LXOL.jpg,https://m.media-amazon.com/images/I/61Yyur+LXOL.jpg,1,1,PASS
B0F2FYP3JH,https://m.media-amazon.com/images/I/51DFPQnJdBL.jpg,https://m.media-amazon.com/images/I/51DFPQnJdBL.jpg,1,1,PASS
B0F2FYS1WB,https://m.media-amazon.com/images/I/51SyRiYqfXL.jpg,https://m.media-amazon.com/images/I/51SyRiYqfXL.jpg,1,1,PASS
B0F2FZKWDT,https://m.media-amazon.com/images/I/51jsN7ElobL.jpg,https://m.media-amazon.com/images/I/51jsN7ElobL.jpg,1,1,PASS
B0F2G1QNS3,https://m.media-amazon.com/images/I/71VXgd1tm8L.jpg,https://m.media-amazon.com/images/I/71VXgd1tm8L.jpg,1,1,PASS
B0F2G2HW65,https://m.media-amazon.com/images/I/51JJ8kAbGoL.jpg,https://m.media-amazon.com/images/I/51JJ8kAbGoL.jpg,1,1,PASS
B0F2G5G3RT,https://m.media-amazon.com/images/I/61Sv4OuUbAL.jpg,https://m.media-amazon.com/images/I/61Sv4OuUbAL.jpg,2,1,PASS
B0F2G8G9FJ,https://m.media-amazon.com/images/I/41Ftas4k+WL.jpg,https://m.media-amazon.com/images/I/41Ftas4k+WL.jpg,1,1,PASS
B0F2GBNKYB,https://m.media-amazon.com/images/I/51WqearrV6L.jpg,https://m.media-amazon.com/images/I/51WqearrV6L.jpg,1,1,PASS
B0F2GCKKRN,https://m.media-amazon.com/images/I/61ElKKG0NmL.jpg,https://m.media-amazon.com/images/I/61ElKKG0NmL.jpg,1,1,PASS
B0F2GD6W7B,https://m.media-amazon.com/images/I/5140lMPYdWL.jpg,https://m.media-amazon.com/images/I/5140lMPYdWL.jpg,1,1,PASS
B0F2GGDBJ1,https://m.media-amazon.com/images/I/61EQHeQbExL.jpg,https://m.media-amazon.com/images/I/61EQHeQbExL.jpg,1,1,PASS
B0F2GJSFHD,https://m.media-amazon.com/images/I/51SJ6wcF5YL.jpg,https://m.media-amazon.com/images/I/51SJ6wcF5YL.jpg,1,1,PASS
B0F2HB4DQ7,https://m.media-amazon.com/images/I/61qHF+h-qoL.jpg,https://m.media-amazon.com/images/I/61qHF+h-qoL.jpg,1,1,PASS
B0F2HB8DK3,https://m.media-amazon.com/images/I/61TJoHI+1jL.jpg,https://m.media-amazon.com/images/I/61TJoHI+1jL.jpg,1,1,PASS
B0F2HC8N9F,https://m.media-amazon.com/images/I/61g3RSsrhaL.jpg,https://m.media-amazon.com/images/I/61g3RSsrhaL.jpg,1,1,PASS
B0F2HCBSCG,https://m.media-amazon.com/images/I/71NAz6jBErL.jpg,https://m.media-amazon.com/images/I/71NAz6jBErL.jpg,1,1,PASS
B0F2HCHRHH,https://m.media-amazon.com/images/I/61n6NWvgdaL.jpg,https://m.media-amazon.com/images/I/61n6NWvgdaL.jpg,1,1,PASS
B0F2HCKRLC,https://m.media-amazon.com/images/I/61dtBMT+T5L.jpg,https://m.media-amazon.com/images/I/61dtBMT+T5L.jpg,1,1,PASS
B0F2HCLSX6,https://m.media-amazon.com/images/I/41DJ7eLxi5L.jpg,https://m.media-amazon.com/images/I/41DJ7eLxi5L.jpg,1,1,PASS
B0F2HCQ4ZQ,https://m.media-amazon.com/images/I/61IRmWvxCQL.jpg,https://m.media-amazon.com/images/I/61IRmWvxCQL.jpg,1,1,PASS
B0F2HCS7D2,https://m.media-amazon.com/images/I/61GovABKeQL.jpg,https://m.media-amazon.com/images/I/61GovABKeQL.jpg,1,1,PASS
B0F2HCVTV1,https://m.media-amazon.com/images/I/41Wt56W4U7L.jpg,https://m.media-amazon.com/images/I/41Wt56W4U7L.jpg,1,1,PASS
B0F2HD9YSS,https://m.media-amazon.com/images/I/61TFLfKnMrL.jpg,https://m.media-amazon.com/images/I/61TFLfKnMrL.jpg,1,1,PASS
B0F2HDMBFZ,https://m.media-amazon.com/images/I/41Fl4FNb1kL.jpg,https://m.media-amazon.com/images/I/41Fl4FNb1kL.jpg,1,1,PASS
B0F2HF1PGR,https://m.media-amazon.com/images/I/61YVATnJonL.jpg,https://m.media-amazon.com/images/I/61YVATnJonL.jpg,1,1,PASS
B0F2HFMYNV,https://m.media-amazon.com/images/I/61OQINV7sZL.jpg,https://m.media-amazon.com/images/I/61OQINV7sZL.jpg,1,1,PASS
B0F2MYXJ7Y,https://m.media-amazon.com/images/I/41VSKL7M4fL.jpg,https://m.media-amazon.com/images/I/41VSKL7M4fL.jpg,1,1,PASS
B0F2MZGJTS,https://m.media-amazon.com/images/I/41ap7JeNdDL.jpg,https://m.media-amazon.com/images/I/41ap7JeNdDL.jpg,1,1,PASS
B0F2SZD4RK,https://m.media-amazon.com/images/I/41Go8VPe52L.jpg,https://m.media-amazon.com/images/I/41Go8VPe52L.jpg,1,1,PASS
B0F2SZX31Q,https://m.media-amazon.com/images/I/41NYf54PiWL.jpg,https://m.media-amazon.com/images/I/41NYf54PiWL.jpg,1,1,PASS
B0F2T2DX6B,https://m.media-amazon.com/images/I/41Kq2F-hmlL.jpg,https://m.media-amazon.com/images/I/41Kq2F-hmlL.jpg,1,1,PASS
B0F2T2F4FF,https://m.media-amazon.com/images/I/41pHrN7FCiL.jpg,https://m.media-amazon.com/images/I/41pHrN7FCiL.jpg,1,1,PASS
B0F2T2G2YL,https://m.media-amazon.com/images/I/41t5uCXwQ+L.jpg,https://m.media-amazon.com/images/I/41t5uCXwQ+L.jpg,1,1,PASS
B0F2T3FKSZ,https://m.media-amazon.com/images/I/71WcD8tLWeL.jpg,https://m.media-amazon.com/images/I/71WcD8tLWeL.jpg,1,1,PASS
B0F2T3R5Y9,https://m.media-amazon.com/images/I/41wU0uueBZL.jpg,https://m.media-amazon.com/images/I/41wU0uueBZL.jpg,1,1,PASS
B0F2T3T2CQ,https://m.media-amazon.com/images/I/312+xpBACBL.jpg,https://m.media-amazon.com/images/I/312+xpBACBL.jpg,1,1,PASS
B0F2T54SWT,https://m.media-amazon.com/images/I/612WF17SwIL.jpg,https://m.media-amazon.com/images/I/612WF17SwIL.jpg,1,1,PASS
B0F2T68CNP,https://m.media-amazon.com/images/I/41q2u7Zp14L.jpg,https://m.media-amazon.com/images/I/41q2u7Zp14L.jpg,1,1,PASS
B0F2T73PLM,https://m.media-amazon.com/images/I/71WcD8tLWeL.jpg,https://m.media-amazon.com/images/I/71WcD8tLWeL.jpg,1,1,PASS
B0F2Y37T82,https://m.media-amazon.com/images/I/31ni8qtVp6L.jpg,https://m.media-amazon.com/images/I/31ni8qtVp6L.jpg,1,1,PASS
B0F2Y5V54M,https://m.media-amazon.com/images/I/31z+VsoIzWL.jpg,https://m.media-amazon.com/images/I/31z+VsoIzWL.jpg,1,1,PASS
B0F2Y6KK7N,https://m.media-amazon.com/images/I/41aGLPZ74EL.jpg,https://m.media-amazon.com/images/I/41aGLPZ74EL.jpg,1,1,PASS
B0F2Y9CX1S,https://m.media-amazon.com/images/I/41hOI6ehS7L.jpg,https://m.media-amazon.com/images/I/41hOI6ehS7L.jpg,1,1,PASS
B0F2YG2YH2,https://m.media-amazon.com/images/I/71p0vXDd7kL.jpg,https://m.media-amazon.com/images/I/71p0vXDd7kL.jpg,1,1,PASS
B0F2YLT7Q8,https://m.media-amazon.com/images/I/41q+uegsv3L.jpg,https://m.media-amazon.com/images/I/41q+uegsv3L.jpg,1,1,PASS
B0F2YNF4WW,https://m.media-amazon.com/images/I/51n8y-ej0BL.jpg,https://m.media-amazon.com/images/I/51n8y-ej0BL.jpg,1,1,PASS
B0F2YNX9P7,https://m.media-amazon.com/images/I/414jDUyx-8L.jpg,https://m.media-amazon.com/images/I/414jDUyx-8L.jpg,1,1,PASS
B0F2YRB13Q,https://m.media-amazon.com/images/I/81NXJwWn4PL.jpg,https://m.media-amazon.com/images/I/81NXJwWn4PL.jpg,1,1,PASS
B0F32VG78J,https://m.media-amazon.com/images/I/31W3IqoJBlL.jpg,https://m.media-amazon.com/images/I/31W3IqoJBlL.jpg,1,1,PASS
B0F32W4YNV,https://m.media-amazon.com/images/I/31Lu9vd+gpL.jpg,https://m.media-amazon.com/images/I/31Lu9vd+gpL.jpg,1,1,PASS
B0F32XDDL4,https://m.media-amazon.com/images/I/31Lu9vd+gpL.jpg,https://m.media-amazon.com/images/I/31Lu9vd+gpL.jpg,1,1,PASS
B0F32XTV5C,https://m.media-amazon.com/images/I/71jbx8HRscL.jpg,https://m.media-amazon.com/images/I/71jbx8HRscL.jpg,1,1,PASS
B0F32Z6MPS,https://m.media-amazon.com/images/I/31iBfbQLsqL.jpg,https://m.media-amazon.com/images/I/31iBfbQLsqL.jpg,1,1,PASS
B0F32ZP7ST,https://m.media-amazon.com/images/I/71e3cadTwTL.jpg,https://m.media-amazon.com/images/I/71e3cadTwTL.jpg,1,1,PASS
B0F3N14T3B,https://m.media-amazon.com/images/I/41XYAgxvN9L.jpg,https://m.media-amazon.com/images/I/41XYAgxvN9L.jpg,1,1,PASS
B0F3NCQN7B,https://m.media-amazon.com/images/I/41XYAgxvN9L.jpg,https://m.media-amazon.com/images/I/41XYAgxvN9L.jpg,1,1,PASS
B0F3NLFYHN,https://m.media-amazon.com/images/I/41nAmfIkRsL.jpg,https://m.media-amazon.com/images/I/41nAmfIkRsL.jpg,1,1,PASS
B0F3NPV8P9,,,0,0,PASS
B0F43RQ3WV,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,1,1,PASS
B0F43TQPZW,https://m.media-amazon.com/images/I/21rVOq3tYPL.jpg,https://m.media-amazon.com/images/I/21rVOq3tYPL.jpg,2,1,PASS
B0F43VJ1MN,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,1,1,PASS
B0F43VK2KY,https://m.media-amazon.com/images/I/41FUMSBiVtL.jpg,https://m.media-amazon.com/images/I/41FUMSBiVtL.jpg,2,1,PASS
B0F43VN6L9,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,1,1,PASS
B0F43VSS5W,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,1,1,PASS
B0F43W5C1B,https://m.media-amazon.com/images/I/41HwssNO72L.jpg,https://m.media-amazon.com/images/I/41HwssNO72L.jpg,1,1,PASS
B0F43WHXJ9,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,1,1,PASS
B0F43WZJ98,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,1,1,PASS
B0F43XSTZC,https://m.media-amazon.com/images/I/41jKc-qIK6L.jpg,https://m.media-amazon.com/images/I/41jKc-qIK6L.jpg,1,1,PASS
B0F48K41L6,https://m.media-amazon.com/images/I/81-ihtoiVNL.jpg,https://m.media-amazon.com/images/I/81-ihtoiVNL.jpg,2,1,PASS
B0F48K49RZ,https://m.media-amazon.com/images/I/71ggm+oH2AL.jpg,https://m.media-amazon.com/images/I/71ggm+oH2AL.jpg,1,1,PASS
B0F48K71QB,https://m.media-amazon.com/images/I/71UUm0S20sL.jpg,https://m.media-amazon.com/images/I/71UUm0S20sL.jpg,1,1,PASS
B0F48KMP24,https://m.media-amazon.com/images/I/81F51cebIuL.jpg,https://m.media-amazon.com/images/I/81F51cebIuL.jpg,1,1,PASS
B0F48KSRDK,https://m.media-amazon.com/images/I/81lUvKxQdhL.jpg,https://m.media-amazon.com/images/I/81lUvKxQdhL.jpg,1,1,PASS
B0F48LNB6J,https://m.media-amazon.com/images/I/81zYN2gHWAL.jpg,https://m.media-amazon.com/images/I/81zYN2gHWAL.jpg,2,1,PASS
B0F48LVJHK,https://m.media-amazon.com/images/I/816nW104+EL.jpg,https://m.media-amazon.com/images/I/816nW104+EL.jpg,1,1,PASS
B0F48M4FWT,https://m.media-amazon.com/images/I/8177GGKAGKL.jpg,https://m.media-amazon.com/images/I/8177GGKAGKL.jpg,1,1,PASS
B0F48M8XP1,https://m.media-amazon.com/images/I/81ZS+x3MR+L.jpg,https://m.media-amazon.com/images/I/81ZS+x3MR+L.jpg,1,1,PASS
B0F48NJ6CP,https://m.media-amazon.com/images/I/718wIbQX4FL.jpg,https://m.media-amazon.com/images/I/718wIbQX4FL.jpg,1,1,PASS
B0F48NQQG3,https://m.media-amazon.com/images/I/81cbb0xrvLL.jpg,https://m.media-amazon.com/images/I/81cbb0xrvLL.jpg,1,1,PASS
B0F48NWQLK,https://m.media-amazon.com/images/I/81RUH7QL3ZL.jpg,https://m.media-amazon.com/images/I/81RUH7QL3ZL.jpg,1,1,PASS
B0F48PQWQB,https://m.media-amazon.com/images/I/81xMAVrr3NL.jpg,https://m.media-amazon.com/images/I/81xMAVrr3NL.jpg,2,2,PASS
B0F48PYKWX,https://m.media-amazon.com/images/I/810tmgGQVuL.jpg,https://m.media-amazon.com/images/I/810tmgGQVuL.jpg,1,1,PASS
B0F5WKHYK1,https://m.media-amazon.com/images/I/41g76HLeDUL.jpg,https://m.media-amazon.com/images/I/41g76HLeDUL.jpg,1,1,PASS
B0F6775Q2J,https://m.media-amazon.com/images/I/412oGy0SPIL.jpg,https://m.media-amazon.com/images/I/412oGy0SPIL.jpg,2,2,PASS
B0F678SKL8,https://m.media-amazon.com/images/I/31S8v2+g0BL.jpg,https://m.media-amazon.com/images/I/31S8v2+g0BL.jpg,2,2,PASS
B0F7LRJ8X8,https://m.media-amazon.com/images/I/21oED96uO2L.jpg,https://m.media-amazon.com/images/I/21oED96uO2L.jpg,1,1,PASS
B0F7LRQW4Q,https://m.media-amazon.com/images/I/31y05FH1lbL.jpg,https://m.media-amazon.com/images/I/31y05FH1lbL.jpg,1,1,PASS
B0F7LSNRFW,https://m.media-amazon.com/images/I/31yV-0RMLsL.jpg,https://m.media-amazon.com/images/I/31yV-0RMLsL.jpg,1,1,PASS
B0F7LSQCGZ,https://m.media-amazon.com/images/I/31EzUmTKdEL.jpg,https://m.media-amazon.com/images/I/31EzUmTKdEL.jpg,2,1,PASS
B0F7LSSGTT,https://m.media-amazon.com/images/I/41hhCHTHlNL.jpg,https://m.media-amazon.com/images/I/41hhCHTHlNL.jpg,1,1,PASS
B0F7LSTPJX,https://m.media-amazon.com/images/I/31MZjOAP6DL.jpg,https://m.media-amazon.com/images/I/31MZjOAP6DL.jpg,1,1,PASS
B0F7LSYSJB,https://m.media-amazon.com/images/I/314szEjecJL.jpg,https://m.media-amazon.com/images/I/314szEjecJL.jpg,2,1,PASS
B0F7LT39GG,https://m.media-amazon.com/images/I/71eV2p5-pbL.jpg,https://m.media-amazon.com/images/I/71eV2p5-pbL.jpg,1,1,PASS
B0F7LT6FFV,https://m.media-amazon.com/images/I/51Q9t9smkUL.jpg,https://m.media-amazon.com/images/I/51Q9t9smkUL.jpg,2,1,PASS
B0F7LTGMLL,https://m.media-amazon.com/images/I/21VTkQcvkNL.jpg,https://m.media-amazon.com/images/I/21VTkQcvkNL.jpg,1,1,PASS
B0F7LTLLG3,https://m.media-amazon.com/images/I/41k9DO1dnDL.jpg,https://m.media-amazon.com/images/I/41k9DO1dnDL.jpg,2,2,PASS
B0F7LTRW2R,https://m.media-amazon.com/images/I/3124QQZldOL.jpg,https://m.media-amazon.com/images/I/3124QQZldOL.jpg,1,1,PASS
B0F7LTSVCK,https://m.media-amazon.com/images/I/31ZAiSgjMEL.jpg,https://m.media-amazon.com/images/I/31ZAiSgjMEL.jpg,2,1,PASS
B0F7LTVVKM,https://m.media-amazon.com/images/I/414c6swqJFL.jpg,https://m.media-amazon.com/images/I/414c6swqJFL.jpg,2,2,PASS
B0F7LTW1CX,https://m.media-amazon.com/images/I/41UPOTV0qAL.jpg,https://m.media-amazon.com/images/I/41UPOTV0qAL.jpg,1,1,PASS
B0F7LTX5LF,https://m.media-amazon.com/images/I/21+F228dZKL.jpg,https://m.media-amazon.com/images/I/21+F228dZKL.jpg,1,1,PASS
B0F7LV33FX,https://m.media-amazon.com/images/I/51zdFMHEmUL.jpg,https://m.media-amazon.com/images/I/51zdFMHEmUL.jpg,1,1,PASS
B0F7LV6KMS,https://m.media-amazon.com/images/I/31xfHFAbVrL.jpg,https://m.media-amazon.com/images/I/31xfHFAbVrL.jpg,1,1,PASS
B0F7LV7456,https://m.media-amazon.com/images/I/31wLjN0XbPL.jpg,https://m.media-amazon.com/images/I/31wLjN0XbPL.jpg,1,1,PASS
B0F7LV7D9R,https://m.media-amazon.com/images/I/41FQJxy-2tL.jpg,https://m.media-amazon.com/images/I/41FQJxy-2tL.jpg,1,1,PASS
B0F7LVL4TX,https://m.media-amazon.com/images/I/31MLmHTGjWL.jpg,https://m.media-amazon.com/images/I/31MLmHTGjWL.jpg,1,1,PASS
B0F7LVPY77,https://m.media-amazon.com/images/I/21akPaoZCnL.jpg,https://m.media-amazon.com/images/I/21akPaoZCnL.jpg,2,1,PASS
B0F7LWJRWZ,https://m.media-amazon.com/images/I/51ZtX2tMNRL.jpg,https://m.media-amazon.com/images/I/51ZtX2tMNRL.jpg,2,2,PASS
B0F7LXVTCZ,https://m.media-amazon.com/images/I/61tjBABZD4L.jpg,https://m.media-amazon.com/images/I/61tjBABZD4L.jpg,1,1,PASS
B0F7QF8B9D,https://m.media-amazon.com/images/I/81rf-AE55QL.jpg,https://m.media-amazon.com/images/I/81rf-AE55QL.jpg,1,1,PASS
B0F7QYSRXT,https://m.media-amazon.com/images/I/61qKcVTiO6L.jpg,https://m.media-amazon.com/images/I/61qKcVTiO6L.jpg,1,1,PASS
B0F7R7Q2V2,https://m.media-amazon.com/images/I/619hKawvOhL.jpg,https://m.media-amazon.com/images/I/619hKawvOhL.jpg,1,1,PASS
B0F87NVH88,https://m.media-amazon.com/images/I/41ZLhxvh3vL.jpg,https://m.media-amazon.com/images/I/41ZLhxvh3vL.jpg,1,1,PASS
B0F87TJ1DH,https://m.media-amazon.com/images/I/41HrEO1-wuL.jpg,https://m.media-amazon.com/images/I/41HrEO1-wuL.jpg,1,1,PASS
B0F8QQT75S,https://m.media-amazon.com/images/I/41Zc143d-8L.jpg,https://m.media-amazon.com/images/I/41Zc143d-8L.jpg,1,1,PASS
B0F8VTZT3L,https://m.media-amazon.com/images/I/71jbx8HRscL.jpg,https://m.media-amazon.com/images/I/71jbx8HRscL.jpg,1,1,PASS
B0F99BTSDT,https://m.media-amazon.com/images/I/61HOeglBlKL.jpg,https://m.media-amazon.com/images/I/61HOeglBlKL.jpg,1,1,PASS
B0F99DVCH6,https://m.media-amazon.com/images/I/61QFTHr03SL.jpg,https://m.media-amazon.com/images/I/61QFTHr03SL.jpg,1,1,PASS
B0F9WG3RDB,https://m.media-amazon.com/images/I/51M0cUQf89L.jpg,https://m.media-amazon.com/images/I/51M0cUQf89L.jpg,1,1,PASS
B0F9WGLKMX,https://m.media-amazon.com/images/I/31FS6OrWm5L.jpg,https://m.media-amazon.com/images/I/31FS6OrWm5L.jpg,1,1,PASS
B0F9WGTYFF,https://m.media-amazon.com/images/I/41lpY3RQZuL.jpg,https://m.media-amazon.com/images/I/41lpY3RQZuL.jpg,1,1,PASS
B0F9WHLSFZ,https://m.media-amazon.com/images/I/51cEz749cNL.jpg,https://m.media-amazon.com/images/I/51cEz749cNL.jpg,2,1,PASS
B0F9WL4L72,https://m.media-amazon.com/images/I/31EaMlH1RFL.jpg,https://m.media-amazon.com/images/I/31EaMlH1RFL.jpg,2,1,PASS
B0F9WVT75G,https://m.media-amazon.com/images/I/41QEIolT1ZL.jpg,https://m.media-amazon.com/images/I/41QEIolT1ZL.jpg,1,1,PASS
B0F9WVZR6P,https://m.media-amazon.com/images/I/71NL8DSnhoL.jpg,https://m.media-amazon.com/images/I/71NL8DSnhoL.jpg,1,1,PASS
B0F9WW7PCD,https://m.media-amazon.com/images/I/41fQDmDf1NL.jpg,https://m.media-amazon.com/images/I/41fQDmDf1NL.jpg,1,1,PASS
B0F9WWSC2K,https://m.media-amazon.com/images/I/41iqlf0LW2L.jpg,https://m.media-amazon.com/images/I/41iqlf0LW2L.jpg,1,1,PASS
B0F9WX3HMD,https://m.media-amazon.com/images/I/41iNR89FtSL.jpg,https://m.media-amazon.com/images/I/41iNR89FtSL.jpg,1,1,PASS
B0F9WX6T4R,https://m.media-amazon.com/images/I/31OBvkIFBeL.jpg,https://m.media-amazon.com/images/I/31OBvkIFBeL.jpg,1,1,PASS
B0F9WXN1D1,https://m.media-amazon.com/images/I/31wabZ4fv-L.jpg,https://m.media-amazon.com/images/I/31wabZ4fv-L.jpg,1,1,PASS
B0F9WXRNVS,https://m.media-amazon.com/images/I/31Udi7jhBTL.jpg,https://m.media-amazon.com/images/I/31Udi7jhBTL.jpg,1,1,PASS
B0F9WY2KYB,https://m.media-amazon.com/images/I/314mHyXiVJL.jpg,https://m.media-amazon.com/images/I/314mHyXiVJL.jpg,1,1,PASS
